"","LogFC","logCPM","LR","PValue","padj","stat"
"SLC25A22",1.14923303045965,5.49131355136805,246.791539734201,1.29996213302451e-55,1.26176780585878e-54,"79751"
"SLC25A25",-1.18326044141928,5.04856814100853,322.81954862949,3.52168724602963e-72,5.02101610321488e-71,"114789"
"SLC25A27",-1.69456717173697,2.00502428799796,208.352133195945,3.14333181802873e-47,2.39063301464063e-46,"9481"
"SLC25A34",-2.01557940141108,0.275505252816336,571.393809388475,2.79335624476298e-126,1.01756026138688e-124,"284723"
"SLC26A3",-1.61122284694147,2.27396352976525,29.5630622682675,5.4126651414231e-08,9.20060444290505e-08,"1811"
"SLC26A9",1.91765641516077,0.301168784474122,23.1988455281091,1.46085001414639e-06,2.30441549611086e-06,"115019"
"SLC27A2",1.39111214781669,4.63165855006653,36.8887345056532,1.25066510001234e-09,2.30358008716576e-09,"11001"
"SLC27A6",-1.91525581272283,2.02924417387616,112.418550908801,2.89309089786751e-26,1.09373664773733e-25,"28965"
"SLC28A3",-1.198650863925,2.04734415245954,29.6036317125704,5.30055335606349e-08,9.01517630730478e-08,"64078"
"SLC29A3",1.0638279779694,4.55285649200951,149.950891877694,1.7770252960912e-34,9.11390701771525e-34,"55315"
"SLC29A4",-2.88303921519443,3.93297515477891,806.351969943777,2.24406428910705e-177,1.84719965985668e-175,"222962"
"SLC2A10",1.34142800771118,6.47583092947292,119.983304277529,6.3795351445745e-28,2.57654361938237e-27,"81031"
"SLC2A1",1.38842728204531,6.856739245055,150.320192502974,1.47561734880265e-34,7.59945484957164e-34,"6513"
"SLC2A4",-4.6759770762445,2.20512983814422,1991.54531099519,0,0,"6517"
"SLC2A6",1.44217349111277,3.0955179786846,119.446926642058,8.36024997069719e-28,3.36192616230546e-27,"11182"
"SLC30A2",1.71624504194565,1.17045152518151,39.19649833156,3.83226921695977e-10,7.23846083462014e-10,"7780"
"SLC30A8",6.49184626748114,6.04794007596621,114.727823509012,9.02753250943759e-27,3.48900666298601e-26,"169026"
"SLC35A2",1.31858587443033,5.73330263969118,516.942048503338,1.95813878621833e-114,5.63210613433724e-113,"7355"
"SLC35B1",1.06826935847979,5.81916143997355,172.014874509747,2.68604071223818e-39,1.60526757206725e-38,"10237"
"SLC35F2",1.41916854164314,4.39054327711255,157.940859891037,3.1883306080677e-36,1.73178774078019e-35,"54733"
"SLC37A1",1.21121473668859,5.03843441532692,265.49654280322,1.08754745563782e-59,1.16907428149696e-58,"54020"
"SLC38A5",2.09157698608469,2.96376872833393,183.246144238042,9.47740613814407e-42,6.14196929326701e-41,"92745"
"SLC39A11",1.49732447497971,6.4646621156744,223.335109434815,1.69408600239491e-50,1.42198238589757e-49,"201266"
"SLC39A4",1.61576080768622,4.87168272961946,161.737452187345,4.72115622954268e-37,2.63348957933195e-36,"55630"
"SLC39A6",1.87497334134991,10.4862037587639,97.6616472137505,4.96343501601268e-23,1.63824143339772e-22,"25800"
"SLC44A4",2.56796117107733,6.80868965113953,143.063757118161,5.69233883388019e-33,2.77974946856706e-32,"80736"
"SLC44A5",1.08908241004211,2.73365900410809,25.7582347804666,3.86972376079136e-07,6.29009538643143e-07,"204962"
"SLC4A10",3.50312686386026,0.984927347944816,67.2708152140679,2.36658910916083e-16,5.94700811897237e-16,"57282"
"SLC4A5",1.33893745031696,3.90156812923181,300.550064399341,2.49994943611677e-67,3.20264373591605e-66,"57835"
"SLC4A8",1.93480791577981,4.85431457816723,111.566396737253,4.44660983090832e-26,1.66373781694382e-25,"9498"
"SLC5A1",-1.07698690733346,4.34535502969263,28.0950465287983,1.15501106968472e-07,1.92942145164622e-07,"6523"
"SLC5A8",4.73743325906385,3.13299019700645,59.8052088896907,1.04725817380857e-14,2.44065376686593e-14,"160728"
"SLC6A11",1.97529366556471,0.755745582828031,33.5412926930658,6.97669993956525e-09,1.23996006679688e-08,"6538"
"SLC6A12",1.26983075514807,0.980928951151165,56.9265932508208,4.52386808075873e-14,1.02526788158236e-13,"6539"
"SLC6A15",2.15541135671947,1.48426315040512,24.5101184037358,7.39206230128968e-07,1.18334948132497e-06,"55117"
"SLC6A17",1.94464084326321,1.43738366178488,66.9309247504023,2.81189106887118e-16,7.04343729574843e-16,"388662"
"SLC6A1",1.20786750607815,0.437325850314864,94.9770487499138,1.92605440445135e-22,6.19656328480256e-22,"6529"
"SLC6A20",1.20532473480727,0.221893381259328,47.6573196257129,5.07623523693738e-12,1.05013647313427e-11,"54716"
"SLC6A4",4.52195237991026,3.63129605470696,110.120138630078,9.22283310791652e-26,3.40042045223579e-25,"6532"
"SLC6A9",1.52430584841205,4.89432369557784,127.032832558427,1.82725440628593e-29,7.77391873194006e-29,"6536"
"SLC7A10",-5.10658998558707,1.74716602877923,937.890031841183,5.69075048603368e-206,6.57259623964464e-204,"56301"
"SLC7A11",2.69754030968743,3.37873577518717,213.889406148914,1.94690047071864e-48,1.53151373353944e-47,"23657"
"SLC7A2",1.32698318277129,8.00703304217726,35.6111937927237,2.40899278541011e-09,4.37382202167014e-09,"6542"
"SLC7A5",2.37399222033886,7.06437911695773,174.011683141667,9.84086041997301e-40,5.96739842886357e-39,"8140"
"SLC7A8",1.06029338727462,7.16382914288226,64.4341298182437,9.98140951804857e-16,2.44152061089157e-15,"23428"
"SLC8A2",3.00656254996953,1.21324149085349,95.3498960051652,1.59540896572624e-22,5.15730053815476e-22,"6543"
"SLC9A2",1.35474339942355,2.68024714795013,25.9964806484509,3.42040309815453e-07,5.57616651268239e-07,"6549"
"SLC9A3R1",1.39516957820578,9.02624291281538,114.3019771781,1.11901111082533e-26,4.30916168006891e-26,"9368"
"SLC9A9",-1.43793715277135,2.84061650373975,380.668828848149,8.89911927934826e-85,1.55073658646795e-83,"285195"
"SLCO4C1",1.0380028618421,0.262939294962826,27.2877664264965,1.753171178654e-07,2.90066600674802e-07,"353189"
"SLIT1",2.93042143267309,2.6158645804422,71.4222502090081,2.88401495954111e-17,7.54105631488294e-17,"6585"
"SLIT2",-1.42207554608276,3.89229415078916,174.231235961491,8.81225460507261e-40,5.3458380032971e-39,"9353"
"SLIT3",-2.1367177363955,5.65092336125377,578.351412323192,8.56412456351166e-128,3.25502275183062e-126,"6586"
"SLITRK1",3.49361922830808,0.383376369331652,34.7809278988238,3.6897034981403e-09,6.64324983912898e-09,"114798"
"SLITRK6",2.66748896483844,6.48849573320037,77.0050664499404,1.70519959074635e-18,4.67533468946077e-18,"84189"
"SLMO1",1.24405546486541,1.92539445468671,142.898035558696,6.18763950049573e-33,3.0139218447197e-32,NA
"SLN",-4.67736706183128,0.437510699437182,566.656104862378,2.99714305252359e-125,1.06320081760831e-123,"6588"
"SMAD9",-1.34701790667549,0.379718868925727,167.231919798556,2.97694804440475e-38,1.71315368534517e-37,"4093"
"SMC1B",4.09341956813884,0.828187291813338,157.278692921998,4.44889500553968e-36,2.40770383899512e-35,"27127"
"SMC4",1.68006180071288,6.62345416332427,440.536890396704,8.2717678309251e-98,1.81503783376956e-96,"10051"
"SMPD3",1.03459117291029,3.51448526327475,45.9085086280688,1.23906618408643e-11,2.51956422501756e-11,"55512"
"SMPDL3B",1.19094398223881,4.09176037935992,106.777705303903,4.98011636708767e-25,1.78062763986655e-24,"27293"
"SMR3B",4.14755857917405,4.88023759060967,17.5040349737234,2.86698579587741e-05,4.20218606716946e-05,"10879"
"SMS",1.17644752172314,6.88443808615264,270.057355651105,1.10257678347903e-60,1.21413832202912e-59,"6611"
"SMYD1",-4.54792253289189,1.72524157197028,475.438403475816,2.10061599410956e-105,5.2511875329259e-104,"150572"
"SMYD3",1.69870163363043,4.79704069901816,256.439837900701,1.02462911555359e-57,1.04704726972791e-56,"64754"
"SNAP25",2.49992109410214,2.29528739596449,64.722571613941,8.62215013613715e-16,2.1166817412804e-15,"6616"
"SNCA",-1.5001398661176,1.46643678118038,337.503465293741,2.23139909775102e-75,3.3683500666051e-74,"6622"
"SNCG",-1.92537205694547,4.80129223401913,187.344522382189,1.20777325686026e-42,8.00116218495379e-42,"6623"
"SNHG3",1.7163212335651,1.95467753309679,179.283572194032,6.94779921279689e-41,4.37696661612942e-40,"8420"
"SNORD1C",1.64096382479749,0.419564383691439,207.887636345589,3.96948836952164e-47,3.0082099296797e-46,"677850"
"SNPH",1.09329930147463,4.18716474043712,33.9986726958462,5.51496807786096e-09,9.86641563305121e-09,"9751"
"SNRNP25",1.28539006885433,5.17070948218299,320.637558379789,1.05202884491413e-71,1.47591127687153e-70,"79622"
"SNRPA1",1.42626437560677,4.77359030451884,285.543431700863,4.65187203996312e-64,5.50502315515573e-63,"6627"
"SNRPB",1.28810217370778,7.52293800619507,265.700485347059,9.81741499994263e-60,1.05762592974798e-58,"6628"
"SNRPD1",1.08781789384071,5.59518277996612,208.426833192995,3.02755625007677e-47,2.30493411190055e-46,"6632"
"SNRPE",1.32993887345213,6.04159420467936,289.50264848554,6.38153305506453e-65,7.70489959379307e-64,"6635"
"SNRPF",1.11972432760408,5.69015452807542,141.044930686264,1.57295902418439e-32,7.54038497468571e-32,"6636"
"SNRPG",1.16525490887135,5.40718699821847,221.9638378322,3.37309781358591e-50,2.80601810857713e-49,"6637"
"SNTA1",-1.19315620565813,4.99292322590144,324.015747009445,1.93286424602804e-72,2.76901388476652e-71,"6640"
"SNX20",1.34808334130203,1.46857240965666,99.8892948014932,1.61157995272819e-23,5.42129819726739e-23,"124460"
"SNX22",1.17381775778536,3.5855230901415,109.230017292738,1.44505158819696e-25,5.2846891537915e-25,"79856"
"SNX24",1.12506420578178,3.70592565624797,187.960884017028,8.86009437104554e-43,5.89314937652712e-42,"28966"
"SOBP",-1.48629042536767,2.44238687150197,287.513516949419,1.7311965660581e-64,2.07340013164788e-63,"55084"
"SOCS2",-1.19980498725036,4.47483318285969,98.0614139468937,4.05605943794438e-23,1.34590711728136e-22,"8835"
"SOCS3",-1.98066933945101,6.57752587375028,439.242742987835,1.58217619848237e-97,3.45642861894264e-96,"9021"
"SOD3",-2.81105425957283,5.19959288774123,698.91801443133,5.14030969246628e-154,3.15166560115453e-152,"6649"
"SORBS1",-3.35891444485013,6.83076145806326,1630.60335263478,0,0,"10580"
"SORBS2",-1.04821092938715,5.96893955523528,78.9705844348061,6.30416423802233e-19,1.76154806793501e-18,"8470"
"SORCS1",2.07710403157399,3.09363250434006,42.5098364535413,7.03276514468209e-11,1.37634530264834e-10,"114815"
"SORD",1.79612408635188,6.22293400185783,185.558905853397,2.96336384643959e-42,1.9432727970116e-41,"6652"
"SOSTDC1",-1.5412126656572,3.20669865923787,52.7943617678004,3.70362917012588e-13,8.07084554712673e-13,"25928"
"SOX10",-2.10492296242145,5.85178007798724,82.2949520202785,1.17221116794373e-19,3.37744617891968e-19,"6663"
"SOX11",3.37775094167553,4.03025246768925,135.924724789589,2.07239956943115e-31,9.57416470851306e-31,"6664"
"SOX12",1.35837705816565,6.21999905199383,277.574682513332,2.53584621974685e-62,2.88408952885559e-61,"6666"
"SOX17",-2.22912067428334,2.16103064544894,789.06778886516,1.28511197877518e-173,1.02389750651184e-171,"64321"
"SOX18",-1.28922257135259,3.81673113542205,275.806212680845,6.15912908124332e-62,6.9466210583985e-61,"54345"
"SOX2",3.85447787150454,1.22125530340129,71.4154827942987,2.89392366184329e-17,7.56563759217462e-17,"6657"
"SOX5",-1.64857959278167,0.920503496968093,146.151594012046,1.20281972514019e-33,5.98757470259396e-33,"6660"
"SOX7",-1.74257532643223,3.15837528020124,474.112826851003,4.08127373284409e-105,1.01514018940975e-103,"83595"
"SP140",1.88156677722896,2.32272922937286,149.234125635256,2.54896814876362e-34,1.30058480987771e-33,"11262"
"SP5",1.54708407817105,1.52101389928268,34.1435028775813,5.11938825119091e-09,9.16311455484062e-09,"389058"
"SPA17",1.15221082078909,3.13130316296818,112.878213492742,2.2944395526244e-26,8.71173672134325e-26,"53340"
"SPAG17",1.3346353169918,2.08801058071057,25.6014668920959,4.19720204566763e-07,6.8134793286557e-07,"200162"
"SPAG1",1.72868286265453,4.18845831797451,294.776321889506,4.5275969284394e-66,5.64963707176035e-65,"6674"
"SPAG4",1.69252949291165,2.35196454051976,154.613005724329,1.70123598813086e-35,9.06210761071205e-35,"6676"
"SPAG5",3.1790710256616,5.31540353122503,508.918788504605,1.09007357531644e-112,3.03003846989547e-111,"10615"
"SPAG6",3.08839347002917,2.64824803312931,50.4007524407348,1.25346154456036e-12,2.66752229001639e-12,"9576"
"SPARCL1",-1.51522528590177,8.47391120052342,290.584458374519,3.70858776037063e-65,4.51792714977612e-64,"8404"
"SPATA17",2.91027653785196,1.97680259797377,366.811574616709,9.2559534122524e-82,1.54083184233686e-80,"128153"
"SPC24",4.30229665442224,0.611438233286498,476.019550120994,1.5699582943607e-105,3.93122834078656e-104,"147841"
"SPC25",3.96296468670932,2.84727750043993,768.576839277015,3.66600514195424e-169,2.71740351293414e-167,"57405"
"SPDEF",1.02091282796361,7.90168968348998,40.9815177169623,1.53675638686225e-10,2.96121746092353e-10,"25803"
"SPDYC",8.67532727980492,1.95532214496211,93.2866230480721,4.52439698245543e-22,1.43453906451593e-21,"387778"
"SPDYE6",1.2431040576517,0.617810947692181,156.818821009104,5.6071229058588e-36,3.02354412502317e-35,"729597"
"SPDYE8P",1.10242846876432,0.287723761045163,178.095283974312,1.26272586969507e-40,7.90809278376919e-40,"728524"
"SPEF1",2.83534134753977,1.70003135492156,208.702405901814,2.63613800392713e-47,2.01208094879664e-46,"25876"
"SPEG",-1.37917590873128,4.54482992837846,168.723108345699,1.40623653711113e-38,8.18099108411511e-38,"10290"
"SPIB",2.87847282997896,2.10426819235079,85.0116183209582,2.96617030372463e-20,8.7562851902503e-20,"6689"
"SPINT2",1.14880178775625,9.06513868626142,206.320868591168,8.7212972041346e-47,6.50343378600608e-46,"10653"
"SPIRE2",1.17629176678307,3.54455352574497,114.994761815153,7.89056170003564e-27,3.05513198463698e-26,"84501"
"SPNS2",-1.1810761531921,4.87112477710112,150.727112273107,1.20235516179322e-34,6.21794153264741e-34,"124976"
"SPOCD1",2.4716509053404,2.34013773701392,171.955647764868,2.76724396567706e-39,1.65180960915956e-38,"90853"
"SPP1",2.28945475256767,7.99504802457976,150.446460067232,1.38476195176549e-34,7.14636935204504e-34,"6696"
"SPRR1B",3.64685457135125,0.763440667633585,19.19402390113,1.18082481608059e-05,1.77099949011321e-05,"6699"
"SPRY1",-1.70821700815409,5.63851031557909,393.260600383058,1.61453731030317e-87,2.95153268542416e-86,"10252"
"SPRY2",-2.4005667989212,4.30729754927721,904.334438110352,1.12090415058205e-198,1.14385965339192e-196,"10253"
"SPTBN1",-1.81546129526947,8.70194225706264,1091.50347777541,2.32039452618717e-239,4.16524795730875e-237,"6711"
"SPTB",-2.1165854802006,2.40276911664359,560.565304430988,6.3335383625123e-124,2.20475205754838e-122,"6710"
"SQLE",2.42249720555041,6.73090391976037,343.873413826509,9.14795071995704e-77,1.41826553357586e-75,"6713"
"SRCIN1",1.24632546596354,4.6772791773661,77.3686435636628,1.41849413449136e-18,3.90288903227825e-18,"80725"
"SRD5A3",1.10947222188911,5.61008123512052,146.814863828023,8.61396462573701e-34,4.30958559297702e-33,"79644"
"SRL",-3.59581860294659,0.828217624847715,1285.07522818874,1.97969493250504e-281,5.26704907132011e-279,"6345"
"SRMS",2.83394235564738,1.59949324895766,203.923685666901,2.90828072918876e-46,2.13030848496476e-45,"6725"
"SRP9",1.09454734002223,8.43551943633898,371.995542498655,6.88185892100967e-83,1.16514563709231e-81,"6726"
"SRPK3",1.04958428299868,2.10363700158777,24.6077219745996,7.02695863111307e-07,1.12647575473374e-06,"26576"
"SRPX",-2.42334816682538,4.61835184215791,773.164076479648,3.68806283398621e-170,2.77517414967478e-168,"8406"
"SRRM5",1.34179664862075,0.723293528091412,221.229936651872,4.87647910551e-50,4.02965403178001e-49,"100170229"
"SSPN",-1.50189954339141,5.29870918015331,405.073794217838,4.32962808778596e-90,8.28076108856521e-89,"8082"
"SSTR2",2.33344362393162,3.55054162884615,112.929735180849,2.23558619569632e-26,8.49477141792385e-26,"6752"
"SSX2IP",1.48823321006426,5.16196175199256,453.446706655787,1.2823988723832e-100,2.94398471489017e-99,"117178"
"ST20",1.60873879791861,2.05544297818789,223.754974962564,1.37201397127453e-50,1.15489469819318e-49,"400410"
"ST6GAL2",1.5781794640851,3.60108608227362,117.308934626486,2.45661244110322e-27,9.68538469436276e-27,"84620"
"ST6GALNAC3",-1.64322780229372,1.54686254676333,442.859608087867,2.58279428256906e-98,5.70935489851578e-97,"256435"
"ST6GALNAC6",-1.35004991169013,5.9732501040013,793.677728655673,1.27833153548584e-174,1.02950602957857e-172,"30815"
"ST8SIA2",-1.51676702998302,1.14913913393263,89.7857251468854,2.65402328553279e-21,8.15977980419998e-21,"8128"
"STAB1",-1.27016840052469,6.33169581789706,263.304367189314,3.26783513955276e-59,3.46776892764933e-58,"23166"
"STAC2",-2.26479998720834,6.07413802337256,110.853329994094,6.37144367423233e-26,2.37142491387428e-25,"342667"
"STAC3",-1.24227603251676,1.98820479709989,143.245379889245,5.19493457164619e-33,2.53768295681825e-32,"246329"
"STAG3",2.0292755001779,1.60027118443402,86.0483546659341,1.75589173703392e-20,5.24374243136268e-20,"10734"
"STARD10",1.94845657786225,7.70060816572781,184.288244955776,5.61282953916823e-42,3.66617918913053e-41,"10809"
"STARD3",1.05321905509891,6.38766873648654,60.3692234841224,7.86328575929385e-15,1.84177164797546e-14,"10948"
"STARD8",-1.19323911171255,3.33117035867639,368.348866260839,4.28251845530209e-82,7.19337570073797e-81,"9754"
"STAT1",1.29954762949098,8.67285498303367,133.256088266433,7.94702393650972e-31,3.57388196891212e-30,"6772"
"STAT5A",-1.61181503051169,6.17056140520687,544.252925983916,2.23987656609394e-120,7.20775830631397e-119,"6776"
"STAT5B",-1.15661857926994,6.56751606747457,457.186898887157,1.96822476546297e-101,4.60354486352163e-100,"6777"
"STBD1",-1.79544368557739,4.98433439398423,700.837985332269,1.96552644995234e-154,1.21009828834049e-152,"8987"
"STIL",2.58936431643268,4.09768401649468,473.725137024255,4.95630924405018e-105,1.23073419045173e-103,"6491"
"STIP1",1.00080338902929,7.61527380925429,244.080143137786,5.07087306204774e-55,4.82137445765471e-54,"10963"
"STMN1",1.81867823704603,7.74933572176664,244.163571353012,4.86287289880123e-55,4.63247719432478e-54,"3925"
"STON1",-1.17029897353843,4.03865847654462,208.556697299148,2.83634202952527e-47,2.16112481320426e-46,"11037"
"STOX2",-1.25970914647304,0.612314625764783,95.7563745034372,1.29927476249907e-22,4.22108475500953e-22,"56977"
"STRA13",1.31354301295439,5.19407443613866,248.411445460393,5.76452100506807e-56,5.62815193017753e-55,NA
"STRA6",1.45819776829252,3.24220279789346,118.66603231585,1.23933755811598e-27,4.94506970497321e-27,"64220"
"STRBP",1.29869476182056,5.98892210391956,529.982193521538,2.84985474247434e-117,8.77272434052174e-116,"55342"
"STX11",-1.88468186877704,2.95312730608036,550.980353605876,7.70413215878721e-122,2.55643351968309e-120,"8676"
"STX1A",1.77300841457688,2.95882310385588,249.5575257426,3.24267477024182e-56,3.19316664916278e-55,"6804"
"STXBP1",-1.1954452779536,4.98918573259135,239.442333813077,5.20357983726154e-54,4.82740572822912e-53,"6812"
"STXBP2",1.15647089103692,6.55501671652928,262.656506668198,4.52347525954461e-59,4.77980552425214e-58,"6813"
"STXBP6",-1.0677596343617,0.449826319353971,36.1678233058865,1.81035128407598e-09,3.31071851987824e-09,"29091"
"SULF1",1.97367873636614,8.20982143525035,225.170229924267,6.74035273052686e-51,5.72219460581879e-50,"23213"
"SULF2",1.01730715435476,8.03365877213984,78.3711170448332,8.53916193209953e-19,2.37183023166202e-18,"55959"
"SULT1C2",1.28696904015431,0.2351529138099,25.6412636050291,4.11152684740836e-07,6.67803755582003e-07,"6819"
"SULT1C3",-3.38693169097455,1.30394037166694,25.3227663318085,4.8495102430599e-07,7.84163806287708e-07,"442038"
"SULT4A1",2.32988256976626,0.508157081544655,69.9803450373406,5.9898330295517e-17,1.54479006936629e-16,"25830"
"SUN2",-1.03474342355507,7.53110278018158,299.232899173498,4.84058114516552e-67,6.1746419933066e-66,"25777"
"SUSD3",2.11378209054743,5.69760510464747,110.805491843249,6.52706412975165e-26,2.42752692134723e-25,"203328"
"SUSD4",1.77653307891189,4.9974453039192,108.875430302143,1.72812281923954e-25,6.2936450461623e-25,"55061"
"SUV39H2",1.256285118344,3.67637009521631,194.799904270729,2.84893418033562e-44,1.98811570739205e-43,"79723"
"SV2B",-1.7104349423924,1.6561432174198,202.995436326035,4.63643632858369e-46,3.38453037038552e-45,"9899"
"SVEP1",-3.09928408411551,5.4744538818843,1062.33275450306,5.078966029453e-233,8.22516466008915e-231,"79987"
"SYAP1",1.09781746492271,6.6190475876711,233.621635692278,9.67276048961669e-53,8.70782226796369e-52,"94056"
"SYCP2",1.71569704541212,5.23482010792272,115.939727578885,4.89963389712928e-27,1.91399175231592e-26,"10388"
"SYN1",2.30891679001931,1.79008660727244,111.157456551636,5.46528661439739e-26,2.03823041972232e-25,"6853"
"SYNE1",-1.37445027459887,5.83220758540568,348.38206955791,9.53826051787297e-78,1.49275780940955e-76,"23345"
"SYNGR3",3.35136024668643,2.05122387313696,297.733290570196,1.02711047035056e-66,1.29905932918106e-65,"9143"
"SYNM",-3.08503457346316,7.12188691336471,581.067673648623,2.19705205019547e-128,8.48027940307315e-127,"23336"
"SYNPO2",-2.20931855158491,6.17294394064776,480.28652839295,1.85095461824345e-106,4.75471945813952e-105,"171024"
"SYNPO",-1.91989904142355,6.82106683482857,740.249637674084,5.29053759852985e-163,3.63242947836388e-161,"11346"
"SYPL2",-2.99652774400669,0.565332997305012,1014.82429704193,1.07651870080346e-222,1.43205822529204e-220,"284612"
"SYP",1.97694602408982,2.81008771252627,78.837256888017,6.74430793031514e-19,1.88136011708978e-18,"6855"
"SYT13",5.43568999516052,6.2838545754662,198.674274009929,4.06574072383644e-45,2.89143059877991e-44,"57586"
"SYT15",-1.50525265872083,2.38509373259236,207.901147144964,3.94263634834529e-47,2.99242684431974e-46,"83849"
"SYT17",1.53062134419397,3.73140572808747,89.2948315915005,3.40146634759674e-21,1.04169469913348e-20,"51760"
"SYT1",3.36310262545136,5.15349383219512,127.216691121441,1.66557939126108e-29,7.10230891539748e-29,"6857"
"SYT4",4.73678950585721,1.04196386914999,20.8541464012993,4.95618177646937e-06,7.60475306772576e-06,"6860"
"SYT5",5.48480247330853,0.712127448013033,148.013765645432,4.71109658129137e-34,2.38263518552782e-33,"6861"
"SYT8",-1.23634704051558,3.01836732889677,31.7761830603888,1.73001226979198e-08,3.01502547755652e-08,"90019"
"SYT9",2.50557522235879,3.37844916219826,73.974386353389,7.91372436245688e-18,2.113399879481e-17,"143425"
"SYTL5",1.45500664936917,3.7782864129424,37.318477553963,1.00329502702737e-09,1.85713661419813e-09,"94122"
"TACC1",-1.61498022733749,6.8128910678013,342.173367309299,2.14562707152714e-76,3.31959478075627e-75,"6867"
"TACC3",2.34447975776281,5.54181629976186,512.596006615302,1.7274311256927e-113,4.87443112532114e-112,"10460"
"TACR1",-2.57214293817407,2.33749880891633,384.861149357237,1.0880029832923e-85,1.92978052953238e-84,"6869"
"TAGLN",-1.44576262694701,8.83999756651349,252.082758250943,9.1282385361921e-57,9.09101777745495e-56,"6876"
"TAL1",-1.91135922153179,1.75093793090894,680.541921452099,5.09420235735852e-150,2.98813074497184e-148,"6886"
"TANC2",1.07692936474406,6.39549296721805,95.4056549630068,1.55109968610001e-22,5.01515499635506e-22,"26115"
"TAP1",1.36811578110363,7.31900282032035,115.623205536008,5.7475044489152e-27,2.23757692146296e-26,"6890"
"TARP",1.563791726926,2.06172970102162,31.8760582661787,1.64330216664687e-08,2.86726302621755e-08,"445347"
"TARS2",1.02734234768155,5.40183674996929,275.225981299088,8.24079283581108e-62,9.28741092743943e-61,"80222"
"TAS1R3",2.31778872230004,0.754834009801944,139.535164617743,3.36405946993282e-32,1.59215762523917e-31,"83756"
"TBC1D3C",1.05209980096698,0.71736065306698,28.9116822085696,7.57546452774127e-08,1.27793077444313e-07,"414060"
"TBC1D4",-1.12835274475145,5.79417359125199,277.32669419851,2.87187547951241e-62,3.26128603424203e-61,"9882"
"TBC1D7",1.26676328962639,4.31797481213819,232.749995084355,1.49840654094944e-52,1.34002155183708e-51,"51256"
"TBC1D9",1.04098410502228,9.0592526650202,44.8077239180479,2.17363571973855e-11,4.36279113409466e-11,"23158"
"TBCE",1.11691777713897,4.92868136837483,285.729059850161,4.23817584530317e-64,5.03144079037226e-63,"6905"
"TBX10",5.20693445187603,0.359625866259079,31.8307127289935,1.68211737806671e-08,2.934301231216e-08,"347853"
"TBX15",-2.05266403761214,3.26356358470496,645.747034605529,1.8795417288524e-142,9.89515626083814e-141,"6913"
"TBX1",1.04899288723227,3.3923775587682,32.7769054721919,1.03365628681348e-08,1.82318515653298e-08,"6899"
"TCAM1P",3.83358587503061,0.469593541031238,86.426861093574,1.45001984228405e-20,4.34248153370655e-20,"146771"
"TCAP",-3.5867988282974,1.74267826133212,392.57763140115,2.27367539583846e-87,4.14125791229795e-86,"8557"
"TCEAL6",1.55402576418499,1.57084316679037,123.61364131117,1.02353042518827e-28,4.25016159556301e-28,"158931"
"TCEAL7",-1.86194567002341,1.08556719215271,490.915024662631,9.00976678521423e-109,2.36331893191737e-107,"56849"
"TCEB1",1.22972860606341,5.55674992716265,222.652397140313,2.38695111804116e-50,1.99680992182455e-49,NA
"TCF19",1.28705309556076,5.00403062769445,160.801139399244,7.56156477837102e-37,4.18498341875742e-36,"6941"
"TCF7L1",-1.11800765864977,5.30789448916229,101.323845706286,7.81097825600308e-24,2.65819472444472e-23,"83439"
"TCF7L2",-1.06680067972559,5.21834908301659,239.122249103189,6.11076848498113e-54,5.65492792905179e-53,"6934"
"TCL1A",1.79879698176714,0.724655633587763,29.3699196442512,5.97986688055347e-08,1.01462289777208e-07,"8115"
"TCN2",-1.13004897383792,4.69287421020443,245.011159567075,3.17756913955452e-55,3.04062958318707e-54,"6948"
"TCP10L",1.10157938631098,0.189877045032252,84.1337609696673,4.62406546228056e-20,1.35537972304777e-19,"140290"
"TCP11L2",-1.02939308807282,2.87291189923018,218.374273038449,2.04645381485291e-49,1.65797256049448e-48,"255394"
"TCTEX1D2",1.66015951947066,3.33557748439563,316.533302546568,8.24205819880157e-71,1.13807622895222e-69,"255758"
"TDO2",4.84131891127186,2.38232142083454,315.69304911838,1.25622661318053e-70,1.72661626473955e-69,"6999"
"TDRD12",1.6559689584237,0.848246055766285,15.6375446419111,7.67161913737237e-05,0.000109597711695954,"91646"
"TDRD1",1.90896438925202,1.74078849847407,27.6949172787738,1.42035411350304e-07,2.36049703704203e-07,"56165"
"TDRD5",1.15241535325863,3.54000343711592,55.2441476936697,1.06450776148815e-13,2.37604511436884e-13,"163589"
"TDRKH",1.34211234985443,4.88254310665304,271.760620616381,4.69023060535028e-61,5.19552013301962e-60,"11022"
"TEAD1",-1.12239454052865,6.32158012193936,376.35454277821,7.73828129224784e-84,1.32978838492734e-82,"7003"
"TEF",-1.52006953412287,5.02664747084952,573.764274283928,8.52099952549243e-127,3.13467585013115e-125,"7008"
"TEKT2",1.32171783750706,0.487711065148704,41.6339863157943,1.10063219320578e-10,2.1349198081725e-10,"27285"
"TEK",-1.68717240475032,4.01207495401122,445.745546635818,6.08151848658922e-99,1.35844893450814e-97,"7010"
"TENC1",-2.01946958328371,7.11055574018261,936.56516588317,1.10450284691297e-205,1.25618228367606e-203,NA
"TESC",-1.94615555034087,1.76758215267893,229.372046158725,8.17127152989835e-52,7.16139850140915e-51,"54997"
"TEX14",3.39790977714503,2.06280947620499,134.619687436921,3.99874590402769e-31,1.82082259242385e-30,"56155"
